label,headline,search keyword,fake news rating
1," Sinabi ni Sharon Cuneta na si Vice President Leni Robredo ang magiging unang pangulo na paniniwalaan ng NPA o New People's Army at sa ilalim ng kanyang pamumuno, ang Pilipinas ay magiging kaibigan ng Abu Sayyaf group.",Robredo,misleading
1,Sinabi ni Sharon Cuneta na si Bise Presidente Leni Robredo ang magiging unang presidente na paniniwalaan ng New People's Army at magiging kaibigan ng Abu Sayyaf.,Robredo,misleading
1," Ang campaign ad ni Leni Robredo ay nagpapakita ng mga screenshot at larawan, kabilang ang isa sa gumuhong footbridge na bahagi ng kanyang legacy",Robredo,misleading
1, Tinuya ni Clarita Carlos si Bise Presidente Leni Robredo matapos umamin ang huli na nakakuha ng milyon-milyong pondo sa kampanya,Robredo,misleading
1, Sinabi ni Leni Robredo na hindi narco-state ang Pilipinas dahil malaki ang problema sa droga ng bansa.,Robredo,misleading
1, Pinagtawanan ni Moreno si Robredo sa livestream,Robredo,misleading
1, Hindi nakasagot si Leni Robredo sa tanong tungkol sa pagkapangulo,Robredo,misleading
1," Dahil sa desperasyon, nilagyan ng pink ribbon sticker ng mga tagasuporta ni Robredo ang mga saging.",Robredo,misleading
1, Ang mga donasyon ng kampanya ay napunta sa personal na account ni Robredo,Robredo,misleading
1, Ang tagapagtatag ng Communist Party of the Philippines na si Jose Ma. Si Sison ay isang pangunahing tagapag-ambag sa kampanya ni Leni Robredo at kumikilos bilang isang tagapayo sa kanya at sa kanyang tagapagsalita na si Barry Gutierrez.,Robredo,no basis
1,Ilang mamamayan sa Muntinlupa ang tumanggap ng bigas bilang suhol para dumalo sa isang kaganapan bilang suporta kay Vice President at presidential candidate Leni Robredo.,Robredo,no basis
1, Ang suporta ng masa kay Leni Robredo ay kontrolado ng mga komunista,Robredo,no basis
1, Ang grupong party-list ng guro ay nangongolekta ng pera para sa mga komunistang grupo,Communist Party of the Philippines,fake
1," Utang natin ang 50 taong kalayaan mula sa insurhensyang komunista sa deklarasyon ng Batas Militar noong Setyembre 23, 1972.",Communist Party of the Philippines,fake
1," Nakatuon sa mga paglabag sa karapatang pantao ng administrasyon ni Pangulong Rodrigo Duterte ang mga ulat ng US State Department dahil ibinabase nila ang mga ito sa mga ulat ng Karapatan, na pinakialaman lamang ng Communist Party of the Philippines (CPP).",Communist Party of the Philippines,fake
1, Hindi totoong banta sa buhay ang sinasabing red-tagging. Ginagamit lang ang mga termino ng mga front organization ng Communist Party of the Philippines-New People's Army-National Democratic Front (CPP-NPA-NDF) para patahimikin ang mga nagsasalita laban sa kanila.,Communist Party of the Philippines,fake
1,Ang mga kabataang katutubo na tumigil sa University of San Carlos sa Cebu ay mga rekluta ni Chad Booc bilang “propaganda ng teroristang CPP-NPA-NDF.”,Communist Party of the Philippines,fake
1," Tinanggap at ikinatuwa ng tandem ni Leni Robredo at Kiko Pangilinan ang pag-endoso ng CPP (Communist Party of the Philippines), NPA (New People's Army ), at NDF (National Democratic Front).",Communist Party of the Philippines,fake
1," Si Jose Maria ""Joma"" Sison, founder ng Communist Party of the Philippines, ay patay na.",Communist Party of the Philippines,fake
1," Si Joma Sison, founder ng Communist Party of the Philippines, ay namatay na.",Communist Party of the Philippines,fake
1," Si Jose Maria ""Joma"" Sison, tagapagtatag ng Communist Party of the Philippines, ay patay na.",Communist Party of the Philippines,fake
1," Sinabi ng Korte Suprema na walang panganib sa buhay, kalayaan at seguridad kapag kinilala ka bilang miyembro ng CPP-NPA-NDF.",Communist Party of the Philippines,fake
1," Sinabi ng Korte Suprema na walang panganib sa buhay, kalayaan at seguridad kapag ikaw ay nakilala bilang miyembro ng CPP-NPA-NDF.",Communist Party of the Philippines,misleading
1,"Ang editor ng PhilStar.com na si Jonathan De Santos ay ""aktibo sa underground operations"" ng CPP-NPA-NDF noong kanyang kabataan.",Communist Party of the Philippines,no basis
1," Ang editor ng PhilStar.com na si Jonathan De Santos ay ""aktibo sa underground operations"" ng CPP-NPA-NDF noong kanyang kabataan.",Communist Party of the Philippines,no basis
1, Ang National Union of Journalists of the Philippines ay isang platapormang inorganisa ng CPP-NPA-NDF para makapasok ang hanay ng media sa pagkukunwari na ito ay promosyon ng kalayaan sa pamamahayag at malayang pamamahayag.,Communist Party of the Philippines,no basis
1, Dinaluhan ng mga komunistang grupo ang mga tao sa campaign rally ni Robredo,Communist Party of the Philippines,no basis
1, Si Alan Peter Cayetano ay pinatalsik sa Senado sa utos ni Pangulong Ferdinand Marcos at dating Pangulong Rodrigo Duterte,Cayetano,fake
1," Nananalangin si Senator Cayetano na makalimutan ng mga Pilipino ang kanyang ipinangakong P10,000 cash assistance",Cayetano,fake
1, Papalitan ni Duterte si Alan Cayetano sa Senado para kay Larry Gadon.,Cayetano,fake
1, Pinagmumura ng mga tao ang bagong halal na senador na si Alan Peter Cayetano dahil hindi ito umano sa mga tao sa isang mall.,Cayetano,fake
1,"Naging emosyonal ang asawa ni Manny Pacquiao na si Jinkee habang binibisita siya sa kulungan, matapos itong matalo sa isang legal na laban sa Paradigm Sports Management",Pacquiao,fake
1, Humingi ng tulong si Manny Pacquiao kay Pangulong Ferdinand Marcos para maresolba ang kaso sa Paradigm Sports Management,Pacquiao,fake
1," Pupunta ang mga awtoridad mula sa California sa Pilipinas para arestuhin si Manny Pacquiao, kaugnay ng kasong sibil na isinampa ng Paradigm Sports Management.",Pacquiao,fake
1, Opisyal nang aatras ang kandidato sa pagkapangulo ni Senador Manny Pacquiao sa parating na eleksiyon sa Mayo 2022.,Pacquiao,fake
1, Sinabi ni Manny Pacquiao na ang solusyon sa mabagal na internet speed sa Pilipinas ay ang paniniwala sa Diyos.,Pacquiao,fake
1," Si Sen. Manny Pacquiao ay namimigay ng business capital na nagkakahalaga ng P30,000 sa mga netizen sa pamamagitan ng kanyang Landbank account",Pacquiao,fake
1, Ang mga bilyonaryo mula sa Southeast Asia at Europe ay nakipag-alyansa kay Pangulong Ferdinand Marcos Jr. dahil sa tinatagong yaman ng pamilya.,Asia,fake
1,Ang ikawalong edisyon ng Pakistan Super League (PSL) ay ipinagpaliban kasunod ng pag-atake sa opisina ng hepe ng pulisya ng Karachi noong 17 Pebrero 2023. Ang Asia Cup cricket tournament ay aalis na sa Pakistan.,Asia,fake
1, Ang Pilipinas ay nangunguna [sa] economic recovery at performance hindi lamang sa Asia-Pacific kundi maging sa mundo.,Asia,fake
1, Ang Indian Rupee ay ang pinakamasamang performance na currency sa Asia noong 2022,Asia,fake
1," Sa panahon ng administrasyon ni dating pangulong Ferdinand E. Marcos, ang Pilipinas ay itinuring na isa sa mga nangungunang bansa sa Asya, lalo na sa usapin ng ekonomiya.",Asia,fake
1, Ang pinakamahabang tulay sa Asya ay natapos sa ilalim ng pamumuno ni Bongbong Marcos,Asia,fake
1, Ang San Juanico Bridge ay ang pinakamahabang tulay sa Asya,Asia,fake
1, Ang SM Mall of Asia ay dating pag-aari ng gobyerno.,Asia,fake
1, Ang pinakamalaking solar farm sa Asya ay itatayo sa Laguna Bay.,Asia,fake
1, Ipinakita ang watawat ng Sri Lankan sa Burj Khalifa matapos manalo ang Sri Lankan cricket team sa Asia Cup 2022,Asia,fake
1,Sinisira ng mga tagahanga ng Pakistan ang mga TV pagkatapos matalo ang kanilang koponan sa India sa isang malapit na laban sa Asia Cup 2022 T20I,Asia,fake
1, Ang pinakamalaking wind energy producer sa Southeast Asia ay nasa Ilocos Norte.,Asia,fake
1," Hiniling ng WHO na ipagbawal ang pag-import ng mga segunda-manong damit mula sa Europe, USA, at Asia",Asia,fake
1, Ang Noida International Airport ang magiging pinakamalaking paliparan sa Asya,Asia,fake
1, Nasa Ilocos Norte ang nakikitang wind energy producer sa Southeast Asia.,Asia,fake
1," Kaduda-duda ang Pulse Asia presidential survey dahil 2,000 lamang ang mga respondents kumpara sa 53,000 ng survey na isinagawa ng Balitang A2Z.",Asia,fake
1," Ang isda na may ngipin ng buwaya ay natagpuan 150 taon na ang nakalilipas sa tabi ng Mekong River, ngunit lahat sila ay wala na. Ang Mekong River ay nasa Silangang Asya at ito ang ikalabindalawang pinakamahabang ilog sa mundo na mahigit 3000 milya.",Asia,misleading
1, Ang Pilipinas ang mabilis na lumalagong ekonomiya ng Asya,Asia,misleading
1, Ang Burj Khalifa ay Sinindihan ng Pambansang Watawat ng Sri Lankan Pagkatapos ng Panalo ng Asian Cup!,Asia,misleading
1, Mga visual ng kamakailang away sa pagitan ng mga tagahanga ng Afghanistan at Pakistan pagkatapos ng 2022 Asia Cup cricket match,Asia,misleading
1,Inilista ng Forbes kamakailan ang India bilang ang pinaka-corrupt na bansa sa Asya,Asia,misleading
1, Inanunsyo ng World Health Organization (WHO) na opisyal na natapos ang pandemya ng Covid-19.,World Health Organization,fake
1, Inamin ng World Health Organization na ang mga bakuna sa COVID-19 ay maaaring humantong sa multiple sclerosis.,World Health Organization,fake
1," ""Yaong mga ganap na nabakunahan para sa COVID-19 na may mRNA shots ay mawawalan ng 25 taon ng kanilang buhay""",World Health Organization,fake
1," Namimigay ang DSWD ng P5,000 ayuda sa mga nagparehistro ng kanilang SIM card",World Health Organization,fake
1," Ang Duke Health, UNC Health at ECU Health ""sa North Carolina ay sinusuri ang mga paslit na naglalaro ng stereotypically opposite gender na mga laruan bilang may gender dysphoria at nagsisimula nang ilipat ang mga ito!!""",World Health Organization,fake
1, Ang patnubay ng WHO mula 2010 ay nagsabi na ang mga bata ay dapat makakuha ng impormasyon sa sex,World Health Organization,fake
1," Ang World Health Organization ay nagtatrabaho sa isang kasunduan sa mga bansa tungkol sa mga pandemya sa hinaharap na ""bypass"" sa Senado ng US at ""reshape America.""",World Health Organization,fake
1, Idineklara ng World Health Organization na tapos na ang Covid-19 pandemic.,World Health Organization,fake
1,Maaaring tanggalin ng CA bill ang kustodiya mula sa mga magulang na tumanggi sa operasyon ng kasarian,World Health Organization,fake
1," ""Kinukumpirma ng mga pag-aaral na sinisira ng covid ang immune system, na ginagawang immunocompromised ang lahat ng nahawahan.""",World Health Organization,fake
1, nag-aakala na isang emergency injunction at utos ng tribunal ay naihatid sa World Health Organization,World Health Organization,fake
1," ""Ang emergency injunction at utos ng tribunal ay inihain sa WHO ... upang agad na itigil at itigil ang isang kriminal na pagsasabwatan upang gumawa ng mga krimen sa digmaan.""",World Health Organization,fake
1," ""Umipirma ang US sa Soberanya sa WHO""",World Health Organization,fake
1, Biden ang buong awtoridad sa WHO sa mga patakaran sa pandemya ng US,World Health Organization,fake
1," ""Nakipagnegosasyon ang admin ng Biden para bigyan ang WHO ng awtoridad sa mga patakaran sa pandemya ng US.""",World Health Organization,fake
1," ""Ang World Health Organization ay nagtatrabaho mula noong 1974 sa mga bakuna upang lumikha ng permanenteng sterility.""",World Health Organization,fake
1," Kinumpirma ng pangkalahatang direktor ng World Health Organization na ""ang ilang mga bansa ay gumagamit ng mga booster upang patayin ang mga bata.""",World Health Organization,fake
1,"Maaaring makakuha ng P7,000 allowance ang mga nanay na nakapag-enroll ng mga anak sa pamamagitan ng Department of Social Welfare and Development.",World Health Organization,fake
1, Hindi pa nabakunahan laban sa COVID-19 si WHO Director-General Tedros Adhanom Ghebreyesus,World Health Organization,fake
1, Pinatalsik ng Russia ang WHO at isinara ang mga tanggapan nito sa Moscow,World Health Organization,fake
1, Inaresto ang direktor-heneral ng WHO dahil sa mga krimen laban sa sangkatauhan,World Health Organization,fake
1, Binibigyan ni Pangulong Biden ang World Health Organization ng kontrol sa pangangalaga sa kalusugan ng US at pambansang soberanya,World Health Organization,fake
1," Ang administrasyong Biden ay ""nagdadala ng mga susog na magmumungkahi na ibigay ng lahat ng mga bansa sa Mundo ang kanilang soberanya sa mga desisyon sa pambansang pangangalaga sa kalusugan sa WHO.""",World Health Organization,fake
1," Nais ng administrasyong Biden na ""ibigay ng lahat ng mga bansa ang kanilang soberanya sa mga desisyon ng pambansang pangangalaga sa kalusugan sa WHO.""",World Health Organization,fake
1," “Mas Malamang na Makakuha ng Virus ang Mga Taong Nakakuha ng Mas Maraming Bakuna sa COVID, Mga Bagong Pag-aaral”",World Health Organization,no basis
1, Ang mga taong ganap na nabakunahan para sa COVID-19 ay nagpapaikli ng kanilang average na habang-buhay ng isang quarter na siglo.,World Health Organization,no basis
1,Pinapalitan ng WHO Pandemic Treaty ang Soberanya ng US,World Health Organization,no basis
1," ""Ang ratio ng doktor-sa-pasyente sa Lagos ay halos siyam na beses na mas mataas kaysa sa inirerekomenda ng WHO.""",World Health Organization,no basis
1," Magbibigay ng tulong o ayuda na si Pangulong Rodrigo Duterte ay hindi ng P10,000 kada pamilya si Duterte bago siya bumaba sa kanyang puwesto noong Hunyo 30.",Ayuda,fake
1," Namimigay ang gobyerno ng P10,000 buwanang allowance para sa mga ina, maybahay, at solong magulang.",Ayuda,fake
1," Ayon sa bagong kalihim ng DSWD na si Erwin Tulfo, ang unang programang itinutulak niya sa posisyong ito ay ang pagbibigay sa bawat pamilyang Pilipino ng ayudang may halagang P20,000",Ayuda,fake
1, Ang Department of Social Welfare and Development ay nagho-host sa Facebook ng raffle para sa tulong ng gobyerno para sa mga biktima ng bagyo,Ayuda,fake
1," Ang mga tagasuporta ni presidential candidate Ferdinand “Bongbong” Marcos Jr. ay nagbibigay ng tulong o “ayuda” na nagkakahalaga ng P35,000 kada pamilya.",Ayuda,fake
1," Namimigay sina Bongbong Marcos at Sara Duterte ng libreng pabahay at P10,000 cash assistance sa mga Filipino online.",Ayuda,fake
1,"Ang Department of Social Welfare and Development o DSWD ay namimigay ng P10,000 at mga groceries sa pamamagitan ng online giveaway",Ayuda,fake
1," Si Senador Alan Peter Cayetano sa mga tawag sa status sa FB ay nangako ng P10,000 na tulong isang pakana sa kampanya",Ayuda,fake
1," Alan Peter Cayetano ay namamahagi ng P10,000 cash assistance sa pamamagitan ng GCash. Kailangan lamang siyang padalhan ng publiko ng pribadong mensahe sa social media.",Ayuda,fake
1," Ang UniTeam ay nagbibigay ng tulong o “ayuda” na nagkakahalaga ng P10,000 sa bawat tagasuporta na bumoto para sa mga kandidato nito sa halalan noong Mayo 9, 2022.",Ayuda,fake
0," 2,700 katao ang dinaya para magtrabaho para sa mga cybercrime syndicate na nailigtas sa Pilipinas",Philippines,none
0, Bakit ako naniniwala na ang Pilipinas ay maaaring maging isang Unang Mundo na bansa sa loob ng 25 taon sa pamamagitan ng teknolohiya at pagbabago,Philippines,none
0, Ligtas na nakarating sa Pilipinas ang Vietjet plane na may 214 katao na sakay matapos ang teknikal na problema,Philippines,none
0, Lumapag ang eroplano sa Pilipinas pagkatapos ng teknikal na isyu,Philippines,none
0," Sumasang-ayon ang Pilipinas ng $1.14 bilyon na pautang sa World Bank para sa kapaligiran, pagsasaka",Philippines,none
0, Umani ng iba't ibang reaksyon ang bagong destination tagline ng Pilipinas,Philippines,none
0,"Mahigit 300 manggagawa sa pangangalagang pangkalusugan mula sa Pilipinas ang tumanggap ng mga trabaho sa Manitoba, sabi ng lalawigan",Philippines,none
0," Ang Pilipinas, ang seafaring capital ng mundo, ay susuportahan ang net-zero shipping emissions sa 2050",Philippines,none
0," Gordon, suportado ang bagong turismo slogan na 'Love the Philippines'",Philippines,none
0, Tinamaan ang Pilipinas ng malalim na 6.2 magnitude na lindol,Philippines,none
0, Nagbuga ng lava ang Bulkang Mayon sa Pilipinas habang naghahanda ang mga lokal na lumikas sakaling sumabog,Philippines,none
0," Ang Bulkang Mayon sa Pilipinas ay nagsimula ng banayad na pagsabog, libu-libong mga taganayon ang lumikas",Philippines,none
0," Ang Freak May typhoon ay nagpapakita na ang Pilipinas ay nasa patuloy na kalagayan ng climate emergency, sabi ng mga aktibista",Philippines,none
0, Hinahangad ng Taiwan ang pakikipagtulungan sa seguridad sa Pilipinas,Philippines,none
0," Ang sound bite ni Cameron Diaz, 'Hindi pa ako nakapunta sa Pilipinas, pero lumaki ako sa maraming Pilipino,' ay trending sa TikTok",Philippines,none
0,Pinangunahan ng UP ang mga unibersidad sa Pilipinas sa QS world rankings,Philippines,none
0, Mga planong palaguin ang pagluluwas ng bigas sa Pilipinas,Philippines,none
0, Ang barkong pampasaherong Pilipinas ay nasunog sa dagat,Philippines,none
0," 798,000 mga plaka ng lisensya ng Maryland ang nagpapakita ng link sa site ng pagsusugal sa Pilipinas",Philippines,none
0, Ang Pandemic Treaty ay nakakakuha ng suporta sa Pilipinas,Philippines,none
0, Inilabas ng DOT ang bagong turismo slogan: Mahalin ang Pilipinas,Philippines,none
0," Nasagip ng pulisya ng Pilipinas ang mahigit 2,700 manggagawa sa umano'y cybercrime building raid",Philippine National Police,none
0," Sinalakay ng pulisya ng Pilipinas ang mga di-umano'y cybercrime na gusali at sinagip ang 2,700 manggagawa mula sa 18 bansa",Philippine National Police,none
0, Iginawad ng PNP ang 'institutionalized status' sa Caraga police,Philippine National Police,none
0," Nasagip ng pulisya ng Pilipinas ang mahigit 1,000 umano'y biktima ng trafficking",Philippine National Police,none
0, 2 barangay officials nabigyan ng police escort: PNP,Philippine National Police,none
0, Inilunsad ng PNP Calabarzon ang Calamba National Police Clearance System,Philippine National Police,none
0, Nilinaw ng DOJ na hindi bahagi ng police force si Bantag,Philippine National Police,none
0," Opisyal ng Pulisya ng Pilipinas, Nakulong Dahil sa Pagpatay sa Lalaking South Korean",Philippine National Police,none
0," Arestado ang Korean, Filipino dahil sa pagbebenta ng P1.6M halaga ng mga hindi rehistradong produkto ng pagkain sa Cavite",Philippine National Police,none
0," Sinalakay ng pulisya ng Pilipinas ang mga di-umano'y cybercrime na gusali, iligtas ang 2,700 manggagawa mula sa 18 bansa",Philippine National Police,none
0, Tinanggihan ng korte ng Pilipinas ang kahilingan ng dating senador ng oposisyon na sumalungat sa kampanyang nakamamatay sa droga,Philippine National Police,none
0, Ang PhilCycling National Championships para sa Road sa Tagaytay City ay nakatakda sa susunod na linggo,Philippine National Police,none
0," 2 heneral, 48 tauhan ng PNP kinasuhan",Philippine National Police,none
0, Ang paglilinis sa PNP ay magiging isang herculean mission,Philippine National Police,none
0, 50 opisyal ng pulisya ang nahaharap sa mga kriminal na panggagahasa dahil sa pagtatakip ng shabu,Philippine National Police,none
0, Sinuri ng PNP ang rekord ng mga pulis sa P6.7 bilyong shabu haul,Philippine National Police,none
0," Sinimulan na ng PNP ang screening ng mga aplikante mula sa MILF, MNLF",Philippine National Police,none
0," PNP: 27,248 barangay ang clear na sa ilegal na droga",Philippine National Police,none
0, PBA on Tour: Pinapanatili ng Meralco na walang panalo ang TNT sa kabila ng pagkaubos ng line-up,Meralco,none
0, MVP na mananatiling chairman at CEO ng Meralco,Meralco,none
0, Pinapanatili ng Meralco na walang panalo ang TNT sa malaking panalo sa PBA On Tour,Meralco,none
0, Inanunsyo ng Meralco ang mga pagbabago sa pamamahala upang mapabuti ang mga serbisyo,Meralco,none
0, Nilinaw ng Meralco board ang mga pagbabago sa pamamahala,Meralco,none
0, Nagtaas ang presyo ng Meralco ngayong Hunyo; Mas mataas ang presyo ng gas,Meralco,none
0, Naghain ng petisyon ang Meralco para mangolekta ng P8b mula sa mga customer,Meralco,none
0," Power interruption, tatama sa ilang bahagi ng Quezon City sa Hunyo 30, sabi ng Meralco",Meralco,none
0, Inamin ng Meralco ang kasalanan sa pagkawala ng kuryente sa NAIA,Meralco,none
0,Hiniling ng SC na ipawalang-bisa ang injunction order sa Meralco-SMC power supply deal,Meralco,none
0, Ang Lifeline Rate program ay limitado na ngayon sa marginalized -Meralco,Meralco,none
0, Hinihimok ni Yamsuan ang Meralco na magsagawa ng 'extraordinary diligence' bilang power distributor ng Naia,Meralco,none
0, Ginagawa ng Meralco Bolts ang kanilang bahagi upang bigyan ng pagkakataon si Chris Newsome sa paggawa ng FIBA World Cup kasama ang Gilas Pilipinas,Meralco,none
0, Pinuna ng PBA fans si Allein Maliksi ng Meralco bilang 'pretentious tough guy',Meralco,none
0, Maliksi on target off the bench habang ang Meralco ay nagsusungit ng San Miguel sa Tiaong,Meralco,none
0, Sinabihan ang Meralco na mag-exercise ng 'extraordinary diligence' bilang power distributor ni Naia,Meralco,none
0, Nagtaas ng singil sa kuryente ang Meralco para sa Hunyo,Meralco,none
0, Hiniling ng ERC sa SC na ipawalang-bisa ang desisyon na nagpapahinto ng power deal,Meralco,none
0, Harvey Carey pinarangalan ng TNT Tropang Giga sa pagreretiro ng no. 4 na jersey,Meralco,none
0, 290 paaralan na pinalakas ng solar photovoltaic system,Meralco,none
0,Si Harvey Carey ay may No. 4 na jersey na iniretiro ng TNT,Meralco,none
0, PBA: Ikinatuwa ni Jimmy Alapag ang jersey ni Harvey Carey na nakatakdang iretiro ng TNT,Meralco,none
0, Nagtaas ng singil sa kuryente ang Meralco sa ikalawang sunod na buwan nitong Hunyo,Meralco,none
0, Humingi ng paumanhin ang Meralco sa NAIA outage,Meralco,none
0, Nagtaas ang presyo ng Meralco noong Hunyo,Meralco,none
0, ACT ay tumitingin ng legal na aksyon laban sa DepEd para sa umano'y profiling memo,DEPED,none
0, Ang DepEd ay nagpapanatili ng memo sa pagsusumite ng listahan ng mga miyembro ng unyon ay hindi lumalabag sa data privacy,DEPED,none
0, Ang mga retiradong heneral na itinalaga sa DepEd,DEPED,none
0, Ang kahilingan ng DepEd para sa listahan ng APDS ay nagpapanibago sa pangamba ng mga guro sa red-tagging- ACT,DEPED,none
0, Ipinagtanggol ng DepEd ang memo listing ng mga guro ng unyonista,DEPED,none
0, Ang DepEd ay nagpapanatili ng ISO Certification para sa Quality Management Systems,DEPED,none
0,Kailangan ng DepEd ng mahigit P1 trilyon sa susunod na taon para makasunod sa pamantayan ng UN,DEPED,none
0," Pinaalalahanan ng DepEd-Davao ang mga paaralan, mga magulang laban sa paggamit ng lato-lato ng mga estudyante",DEPED,none
0, Mga tauhan ng DepEd para makakuha ng anniversary bonus,DEPED,none
0," Makakatanggap ng P3,000 na bonus ang mga tauhan ng DepEd para sa ika-125 anibersaryo ng departamento",DEPED,none
0, DepEd: Mahalaga ang mother tongue-based multilingual pedagogy,DEPED,none
0, Naglabas ng P246M ang DepEd 7 para sa incentive ng CV personnel,DEPED,none
0, DepEd XI: Panatilihing simple ang school rites para maiwasan ang dagdag na gastusin,DEPED,none
0, One Mindanao: Pahinumdom sa DepEd,DEPED,none
0, Katuwang ng DepEd XI at PMHA para sa mental health awareness,DEPED,none
0, Hinimok ng DepEd na paigtingin ang kampanya laban sa vaping sa Antique,DEPED,none
0, Ang mga empleyado ng TELUS International Philippines ay nag-donate ng P2.35M sa programa ng World Vision at Abutin Na10 ng DepEd,DEPED,none
0, Solon: Naglaan ang gobyerno ng P53b para sa matrikula sa '23,DEPED,none
0," PH, World Bank pumirma ng $1.14B loan agreements",DEPED,none
0, Galvez bumalik bilang OPAPRU chief; Nakakuha si Gadon ng poverty alleviation post,DEPED,none
0,ACT Secretary General Raymond Basilio at DepEd Spokesperson Michael Poa,DEPED,none
0, ACT: Ang 'profiling' memo ng DepEd ay nanganganib sa privacy at kaligtasan ng mga guro,DEPED,none
0, Itinanggi ng DepEd ang umano'y profiling ng mga gurong iniugnay sa ACT Teachers' Party-list,DEPED,none
0, Pinaalalahanan ng DepEd ang mga paaralan na magkaroon ng makabuluhang end-of-school-year rites,DEPED,none
0, Hinimok ng Kamara na kondenahin ang 'profiling' ng DepEd sa mga miyembro ng ACT sa payroll system,DEPED,none
0, Walang banta sa pamunuan ng Senado: Mas maraming senador ang nagpapawalang-bisa sa umano'y ouster plot laban kay Zubiri,Philippine Senate,none
0, Tinitimbang ng mga senador ang slogan na 'Love the Philippines',Philippine Senate,none
0, Pinuri ng Senado ang mga Pinoy medalist sa SEA Games,Philippine Senate,none
0, Nakatakdang imbestigahan ng Senado ang mga online lending app,Philippine Senate,none
0, South China Sea: tumaas ang mga panawagan sa Pilipinas para sa interbensyon ng UN laban sa Beijing dahil sa pagtanggi sa paghahari ng Hague,Philippine Senate,none
0," Mga mambabatas, huling respeto ng mga tauhan ng Senado kay Biazon",Philippine Senate,none
0, Pinag-iisipan ng Pilipinas ang planong pansamantalang mag-host ng mga Afghan,Philippine Senate,none
0,Iniimbestigahan ng Senado ang panukalang pananatili ng mga Afghan refugee sa PH,Philippine Senate,none
0, Kinuwestyon ng mga opisyal ng Pilipinas ang mga kahilingan ng US para sa pagho-host ng mga Afghan immigrant,Philippine Senate,none
0, Pinarangalan ng Senado ang katawan ng trabaho ni Biazon bilang mambabatas,Philippine Senate,none
0, Suriin ang kahilingan ng US para sa pagho-host ng mga migranteng Afghan,Philippine Senate,none
0, Pag-isipan ng Pilipinas na Pansamantalang Mag-host ng mga Afghan,Philippine Senate,none
0, Tinanong ng mga Opisyal ng Pilipinas ang Mga Kahilingan sa US Para sa Pagho-host ng mga Afghan Immigrant,Philippine Senate,none
0," Hiniling ng Pilipinas laban sa US na hayaan ang 50,000 Afghan refugees sa bansa",Philippine Senate,none
0, Pinangalanan ng Pilipinas ang 4 na bagong kampo para sa pwersa ng US sa gitna ng galit ng China,Philippine Senate,none
0, Ang Philippine Stock Benchmark na Nasa Bilog ng Teknikal na Pagwawasto,Philippine Senate,none
0, Pinawalang-bisa ng Pilipinas ang adviser ni Marcos dahil sa 'misogynistic' rant,Philippine Senate,none
0, Pinaalis ng korte sa Pilipinas ang tagapayo ni Marcos dahil sa 'misogynistic' outburst,Philippine Senate,none
0, Ang Philippine Stock Benchmark ay Malapit sa Pagwawasto habang Tumimbang ang Tax Plan,Philippine Senate,none
0, Austin sa Pilipinas para talakayin ang mas malaking presensyang militar ng US,Philippine Senate,none
0,"Kasama sa panukalang batas sa pagtatanggol ng komite ng Senado ang $2B para sa amphibious ship, isang pagtaas ng suweldo para sa mga tropa, at isang ulat sa patakaran sa pagpapalaglag ng DOD.",Philippine Senate,none
0," DSWD chief saksi sa graduation ng mahigit 500 4Ps beneficiaries sa Plaridel, Bulacan",DSWD,none
0, DSWD sa mga nangungunang pinagkakatiwalaang ahensya ng gobyerno sa pinakabagong PAHAYAG Survey,DSWD,none
0, Namahagi ang DSWD ng 5K food packs sa mga pamilyang Bukidnon na naapektuhan ng baha,DSWD,none
0, DSWD nirepaso ang listahan ng 4Ps 'graduates',DSWD,none
0," Pinangunahan ng DSWD-10 ang convergence para labanan ang gutom, kahirapan sa Normin",DSWD,none
0, Ang DSWD ay nagpaabot ng mahigit P3.2 milyong tulong sa nasalanta ng baha sa Soccsksargen region,DSWD,none
0, Malapit nang magkaroon ng sariling akademya ang DSWD,DSWD,none
0, Naglabas ang DSWD ng bagong cease and desist order vs QC orphanage,DSWD,none
0, 3K Batangueños ang tumatanggap ng tulong mula sa AICS program ng DSWD,DSWD,none
0, Mahigit 19K pamilya ang nabulabog ng baha sa Soccsksargen — DSWD,DSWD,none
0, DSWD: Tapat tayo sa ating mandato na protektahan ang mga bulnerableng bata,DSWD,none
0,"Ipinasara ng DSWD ang QC orphanage, inaalagaan ang 149 na bata",DSWD,none
0," Nagbibigay ang DSWD ng 153,000 food packs sa mga biktima ng Mayon sa ilalim ng 90-araw na plano ng tulong ni Marcos Jr.",DSWD,none
0, Marcos OK na pilot run ng food stamp program — Gatchalian ng DSWD,DSWD,none
0," Binabalangkas ng Bill ang papel ng DSWD, DA sa food stamp program",DSWD,none
0, LOOK: Nakatanggap ang DSWD ng unang batch ng Chinese food aid,DSWD,none
0, Mahigit 50K food packs ang naipamahagi na sa gitna ng kaguluhan sa Bulkang Mayon —DSWD,DSWD,none
0," Food Stamp Program ng DSWD, sisimulan na sa Hulyo",DSWD,none
0, 562 Bulacan households 'graduate' mula sa 4Ps,DSWD,none
0," Nakuha ng TESDA ang top approval, trust rating sa survey",DSWD,none
0, 2k Tacloban youths makakuha ng financial aid mula kay Tingog,DSWD,none
0, Naka-recover ang Oriental Mindoro mula sa oil spill mishap,DSWD,none
