label,headline
0, Nagtakda ang DOH ng mga tseke sa paaralan para sa mga batang nabakunahan
0, Bakit nasa RTC ang mga kaso ni Leila: Sarili lang niya ang masisisi niya
0, NAG-RESHUFFLE NG MGA OPISYAL NG PHILIPPINE ARMY
1," Manalo o matalo, ang pagtakbo bilang pangulo ay malaking negosyo sa #Pilipinas!"
1, BAGONG POLL: FOX NEWS ANG PINAKA PINAGKAKATIWALAANG PINAGMUMULAN NG BALITA SA AMERICA
0, Sinabi ni Robredo na nagkakalat pa rin ang mga tao ng kasinungalingan tungkol sa kanya
0, Ang mga aksyong ehekutibo ay handang gawin habang nanunungkulan si Trump
1, Kinasuhan si Senator Trillanes Sa Paglabag sa Bank Secrecy Law Sa Singapore
1, #JusticeForKian campaign outed as a sham after Duterte meeting with Kian's parents
0," Maaaring suportahan ng NPC sina Imee, Bam sa 2019 elections"
0, 'Rebolusyon' sa pabahay: DOST ay kumukuha ng kumpanya para sa bagong prefab na teknolohiya
0, Pinangalanan ni Duterte ang bagong PCGG commissioner
0, Dumating ang 'Peace Buzz' sa Surigao City
0, Ang ABRECO na kulang sa pera ay humingi ng tulong kay Duterte
1, KINUMPIRMA NG PAG-AARAL NG OHIO STATE UNIVERSITY: NAG-SELFIE NG METAL DISORDER
1,PILIPINAS: ANG COMEDIAN NA SI BILL COSBY NA LUMALIS SA SINUNGALING PANG-RAPE
1," Ang Partido Liberal ng Pilipinas, mga kaalyado nito at mga tagasuporta nito ang tunay na kalaban ng mamamayang Pilipino"
0, LOOK: Passengers hold banner saying 'Hindi po kami tambay'
1, Iginiit ni Donald Trump na Nilinlang ang mga Halalan
0, Tinutukoy ng autopsy ni Kian ang 'sinadyang pagpatay'
1," Nagviral ang pamamaril sa bangko ng RCBC, umani ng iba't ibang reaksyon"
1, Malapit nang ipagbawal ng Baguio City ang 'Swardspeak'
0, Mga OFW na hindi umuuwi ng marami
0, Pinapalakas ng DILG ang info drive sa federalism
0," 'Tularan si St. John Bosco, pangalagaan ang kabataan, nangangailangan'"
0, Mukha ng Balita: Alexander Balutan
1, LOOK CLOSER: Sketch ng Davao Blast suspect
0, Ang demolisyon sa Laguna fishpens ay pinuri
1," Alden Richards May Anak Sa Ex-Girlfriend Ayon sa Netizen, Baka Magdemanda ang Kampo ni Alden"
0, Indigenous paraplegic divinity: The story of Namtogan
0, Tayo ay 'manalo' laban sa mga singil sa stolen wealth
0, Hinihiling ng NDFP na palayain ang naarestong lider ng rebelde
1,Inendorso ng Adobo Chronicles si Mar Roxas bilang Pangulo
0, ERC strife shows sa House inquiry
0, LP sa paghihintay ng desisyon ni Poe: Walang forever
0, Iniulat ng DoH ang 171 pang kaso ng 'cracker injuries
0, Tinatanong ni manalo sister 'pagbebenta' ng 2-ha lot sa Iglesia
0, Inilunsad ang mga programa para masugpo ang mga pagpapakamatay
0, Nagdeklara ng negatibo ang hinihinalang kaso ng Zika sa GenSan
0, Nagbabala si Lopez sa kapalarang sinapit ni Yasay
1, BREAKING: Ang Pangalawang Pangulo ng Pilipinas na si Leni Robredo ay panandaliang ikinulong sa Heathrow Airport
0, Inutusan ng mataas na hukuman ang Comelec na i-activate ang mga resibo sa pagboto
0, Mga Pinoy na apektado ng Facebook attack
0, Nakatakdang harapin ng Kongreso ang extension ng martial law sa Mindanao
0, Duterte: Sinabi ko kay Halili na huwag makisangkot sa ilegal na droga
0, 'Masyado pang maaga' para humingi ng martial law extension ang Presidente
1, Si dating #Philippines President #Marcos ay pinatalsik ng mga taong hindi kumikita sa kanyang gobyerno
1," Nakatakas si Michele Bachmann Mula sa Pasilidad ng Pag-iisip ng St. Peter, Nag-isyu ng Nakatutuwang Pahayag Tungkol sa Cuba, ISIS"
0,'Ang mga pagpatay ay lumilikha ng klima ng kawalan ng batas' – LP
1," OVER OR UNDER: SA WAKAS, TAPOS NA ANG DEBATE NG TISSUE SA BATHROOM"
1, Nawalan ng mahalagang haligi ang 'Pinoy Pride' nang bumagsak at nasunog si Manny Pacquiao
0, Isang ani ng pag-asa
0, Kape at kinabukasan
0, Nakakuha ang DOH ng P1.16-B refund mula sa Dengvaxia maker
0, Ang presyo ng diesel ay tumaas ng 20 centavos
1, Isang hindi kinakailangang gastos: Oras na para i-abolish ang #Congress ng #Philippines gaya ng inirekomenda ni Franklin Drilon
0, DOTr exec nag-alab ng iskandalo sa proyekto ng riles
1," Duterte, Pacquiao Nag-anunsyo ng Kaugnay na Unang Opisyal na Gawa"
0, Monumento na angkop para sa isang Pangulo na inihahanda para kay Abad Santos
1, Chito Gascon ng CHR: Isang Paglabag sa Karapatang Pantao ang sinalakay ng Ozamiz Dawn Police
0," Wala nang mayor, business permit para sa mga health clinics"
0, Inihayag ng papasok na Tagapagsalita ang legislative agenda
1, Ang #Philippine #demokrasya ay isang pagkukunwari habang nawawala ang mga huling pagpapanggap ng integridad
0," PH Navy, tutulong sa pagsagip sa 3 Pinoy na dinukot sa Libya"
0, Briones ay nangangako sa pagpapabuti ng pangunahing edukasyon
0,Ang mga mag-aaral ay tumama sa mandatory drug testing sa mga paaralan
1, Duterte sa UN at EU: 'I was never into hypocrisy like you. Tatapusin ko ang problema ng aking bansa at ililigtas ang susunod na henerasyon”
0, Walang magarbong sasakyan kundi 'regalo ng edukasyon' para sa 4 na University of San Carlos bar topnotchers
1," “Nagmumulto?” Kamatayan sa pamamagitan ng tagausig tampok sa isang Amerikanong pahayagan, ngunit ang pinatay na lalaki ay nag-ulat na nag-post pa rin sa social media"
1," Approval Ratings For Duterte Rigged, Sabi ni VP Leni Robredo"
0, Nakakaligtaan ng gobyerno ang paglaki ng mga teroristang grupo
0, Duterte: Magpapatuloy ang war on drugs hanggang 2022
0, Nanatili ang tag-ulan habang umaalis si 'Ramil'
0, Hindi magpoprotesta si Robredo sa appointment ni Marcos
1, LIBO-LIBONG KATOLIKO ANG DUMIGIL SA MGA SIMBAHAN KASAMA ANG KANILANG MGA ALAGANG Alaga PAGKATAPOS NG PAGBIBIGAY MULA KAY POPE FRANCIS
0," Dreyfuss Perlas: Matangkad na naglalakad, nakatayo"
1, Pilipinas China Relations
1," Sa Maynila, Isang Nakakatakot na Tahimik na Protesta Laban sa State of the Union Address ni Donald Trump"
0, Nakita ang dayuhang terorista
0,Nasamsam ng pulisya ang P4.4M shabu sa Maynila
1," SILICON VALLEY CEOs SUMALI SA RANKS OF FOOD STAMP, SECTION 8 BENEFICIARIES"
1," Leila De Lima, Umalis sa Senado Para Maging Unang Babaeng Pastor ng Simbahang Katoliko ng Pilipinas"
1, LIBONG INAASAHAN SA GOOGLE+ FUNERAL NGAYONG LINGGO
0, 'BLOWN AWAY'
1, MUST WATCH: 7 Months Buntis Na Arestado Ng NBI Matapos Mahuli Sa Aktong Gumagamit ng Illegal na Droga!
0, Manaig ang mga tuntunin ng gobyerno sa ipinagpatuloy na usapang pangkapayapaan
1, LOOK: Inatake ng NPA ang Police Station sa Misamis
0, PDI bags award para sa pinakamahusay na papal coverage
0," Sinibak ng Ombudsman si Degamo, sa pagkakataong ito ay dahil sa pondo ng intel"
0, Ang plunder trial ni Jinggoy ay ipinagpaliban
0, Hindi dadalo si Rody sa mga proclamation rites
0, Pinaigting ang pagsubaybay para sa bird flu
1, Iniimbitahan ni Trump si Duterte na Bumisita sa US Nasa Amin ang Transcript Ng Kanilang Pag-uusap sa Telepono
1, Batang babae na pinilit ng mga kaibigan na sumayaw sa trapiko
0, Diplomat na pinangalanang DFA chief
0," Ang mga paghihiwalay, hindi ang pagbaba ng kasal, ay nakakaapekto sa sektor ng pabahay"
0, Nasunog ang bangka sa Alaminos; 16 ang nailigtas
1," Trillanes plunder case laban kay Duterte, winakasan ng Ombudsman"
0, Ipaglalaban ng LP ang 'katotohanan at katarungan' sa 2018
0,Pinagtibay ng korte ang graft rap vs ex-Tesda chief
0, Aquino: Anong kaguluhan?
0, Star witness ng driver ni De Lima sa House inquiry
1, FILIPINA WHITE HOUSE EXECUTIVE CHEF CRIS COMERFORD NABIBIGAW ANG OBAMAS
0, Walang Cha-cha hanggang Hulyo 2017 – Tagapagsalita
0," Walang hukbo ng mga bayad na troll, 16M na botante lang, giit ng Palasyo"
0," Roxas, binay ink TRUTH covenant"
0, Inilabas ng DFA ang mga pasaporte na may bisa ng 10 taon
1," San Francisco LGBTs Rally sa Likod ni Manny Pacquiao, Nais Siyang Parangalan Sa Pride Celebration Ngayong Taon"
0, Suspindihin ang buwis sa gasolina — mga mambabatas
1, Video: Ipinagbawal ng Colombia ang Lahat ng Beauty Pageant Pagkatapos ng Insidente sa Pag-agaw ng Korona
1, After Trillanes called EJK report “Basura” Sen. Gordon responded : “Hindi kasi abogado”
1, IPINAGBAWAL NG INDIA ANG PAGKATAY NG MGA BAKA; PINAG-IISIP NG PILIPINAS ANG PAGBABAWAL SA MGA BABOY
0, Duda si Duterte na makakaligtas siya sa kanyang anim na taong termino
0," Tuligsahin ang lahat ng uri ng pagpatay, utos ni Tagle"
0, Ang pagbabawal ng mga rosaryo sa mga sasakyan ay tinanong
0, Kaso ng Dengvaxia: 150 nurses ang naka-deploy
1,Sinabi ni Sarah Palin na Handa Siyang Itapon si Trump
0, Binatikos ng Gabriela ang usapang martial law extension
0, Leni Robredo: Best man siguro itong babaeng ito
1," #JustForFun: ABS-CBN, ""Tatlong Bibe"" ay mula sa UK"
0, Nangako si Balutan ng pagpopondo para sa programang pangangalaga sa kalusugan
1, Hipuin nina Alden Richards at Derek Monasterio ang naging viral ni Alden
0, Good for DICT na hindi techie si Duterte — Pichay
1," Western media clueless tungkol sa Philippine affairs, madaling mahulog sa mga desperadong kasinungalingan ni Maria Ressa"
0, Idiniin ang kahandaan sa sakuna
0, Hinihimok ng pinuno ng UN ang bagong paraan upang maiwasan ang digmaan
0," Hungry Sayyaf suspect, bumagsak"
0, Bumalik si 'George' sa ligaw noong Sea Turtle Day
1, Ang mga Red Boys ng Valenzuela City ay Hindi Marunong Gumamit ng Sound Meter Ayon sa Ilang Netizens
0, Tinitimbang ng PNP Chief ang mga pagbabago sa PH National Anthem
1, MISS UNIVERSE ORGANIZATION AY NAG-ANUNSIYO NG MGA BAGONG PANUNTUNAN SIMULA SA 2016
0, Kumpiyansa ang DOH na papaboran ng SC ang karapatan ng kababaihan
0, Ang mga pagbisita sa bahay ng bayani ng mga beterano ay nakakatipid ng bilyong piso ng gobyerno
0,Nangako si Duterte na aalisin ang 'mas malinis' Boracay Island sa ilegal na droga
0, SA ALAM: Avian influenza
1, Napakasakit ng buwis ngunit mas humihigop ang dependency ng mga tao sa gobyerno
0, Maaga ang katapusan ng linggo dahil sa 'Jolina'
0," Duterte-Cayetano a formidable team, says Pimentel"
0, Ibabalik ng PH ang mga labi ng pinatay na Pinay sa Sweden
1, SA WAKAS NA BINASAG NI DONALD TRUMP ANG TAHIMIK SA SYRIAN REFUGEEE CRISIS
1, Bagong Requirement Para sa mga Filipino Nurse na Papasok sa United States
0, Kailangan ng mga radikal na pagbabago sa susunod na 20 taon upang makamit ang mga layunin sa klima
0, Gusto ni Mayor na mapangalagaan ang mga buto ng beached whale
1, Itinaas ang watawat ng matuwid na galit
1," San Diego Padres To Gay Men's Chorus: “Paumanhin, Papalitan Namin ang Ating Pangalan ng Madres”"
1, May Buhay Pagkatapos ni Mar Roxas Para sa Artist at Tour Guide na si Carlos Celdran
0, Sinusuportahan ni Drilon ang paninindigan ni Duterte na makipag-usap sa PH
1, GERMANY: ANG BAGONG MISS UNIVERSE AY ATING KANDIDATO RIN
0, Ipinagdiriwang ng 'Cor De Mayo' ang pamana ng Cordillera
1,Ano ang Isusuot ng mga Mambabatas ng Pilipinas Para sa SONA 2018
0, Binatikos ng Palasyo ang pagpuna ng EU sa drug war
1," Mag-ingat, tayo ay nasa mata ng bagyo"
1, Mga Pilipinong Amerikano na Magpicket sa New York Headquarters ng Bon Appétit Magazine
0, Ang gobernador ng Bataan ay tumitingin ng high-tech na ilaw para sa Roman Expressway
0," Duterte, minamaliit ng anak ang alegasyon ng senador sa bank accounts"
0, Ang dami ng export ng Clark ay tumaas ng 81.85 porsyento sa H1
0, Ang nawawalang HS na babae ay natagpuang patay sa ilog ng Cavite
0, Gusto ni ex-solon na ma-dismiss ang kasong graft
1," Sinibak ni Duterte si Spokesperson Harry Roque, Itinalaga ang Davao Taxi Driver Bilang Kapalit"
0, Drilon: Lumabo ang mga linya ng partido sa boto sa BBL
0, Lacson na ilabas ang listahan ng payoff ng BoC
1," Mga SOCE at SALN: Gaano ka-clueless, bookish, at tamad si PCIJ?"
0, Mga manggagawa sa imigrasyon upang makakuha ng cash bonanza
0," Rebs, sundalo 'nagbaril para sa kapayapaan'"
0," Palakasin ang OGCC, hinimok ng Senado"
0, Sinusuportahan ng DILG ang pagsusumite ng resume ng mga taya para sa mga botohan sa Mayo
1," Heto si Miriam Defensor-Santiago, dahil mapilit ka lang"
0,Sinabi ng China na determinadong tutol sa bagong batas ng US tungkol sa relasyon sa Taiwan
1," Ang #Lenileaks ay LAHAT tungkol sa kung paano suportahan si Leni, kung paano magbitiw si Duterte, at kung paano sirain ang BBM"
0, Mga bagong parusa na ipinataw sa N. Korea
0, Mabilis na sinusubaybayan ang pagsisiyasat ng malalaking kaso ng graft
0, Ang suspek sa pagpatay sa Korean ay gustong maging state witness
0, PDEA upang pagsama-samahin ang pambansang watchlist ng mga gumagamit ng droga
0, GSIS refinancing window na iniaalok sa mga manggagawa ng DepEd
0, Court of Appeals para dinggin ang plea ni Junjun laban sa suspensiyon
0," Kapag nasa Baguio, maglakad"
0, Bicam meet: Tanong stalls BBL approval
1, Pope Francis Sa Media: You're A Piece Of Sh*t
0," Ang federalismo ay hindi para kay Duterte, sabi ni Pimentel"
1, Naglalaro ng DOTA si “Mar Roxas”.
0," Ombudsman: Matibay na institusyon ang kailangan ng PH, hindi strongmen"
1, INILABAS NG DEPARTMENT OF HOMELAND SECURITY ANG BAGONG US CITIZENSHIP TEST QUESTION
0, Embattled Spanish PM na haharapin ang no-confidence vote ngayong linggo
0, Sinisiyasat ng Senado ang pagbili ng mga kagamitang militar
0," Nagtakda ang mga mambabatas ng mga bagong rate sa buwis sa kotse, mga pagbubukod sa bonus"
0,Ang ating Don Quixote de Manila
0, Plunder raps laban kay Duterte
1, Bakit Ang Diumano'y Plot Ng Mga FilAms na Nag-oorganisa Para Patalsikin si Pangulong Duterte ay Walang Iba kundi Isang Hollywood Myth
0, Arsobispo ng Cebu: 'Naghahari ang kultura ng kawalan ng parusa'
0," Nangako ang Malacañang ng hustisya para sa pinaslang na pari, mamamahayag"
0, Itinalaga ni Davaoeño si Prosecutor General
0, 2 Ang mga babaeng Muslim ay nagtatanggol sa mga Kristiyano
0, Nakikita ng kumander ng hukbo ang kapayapaan at katatagan ng rehiyon sa pagtatapos ng taon
1, Duterte Critic at FilAm Millionaire Loida Nicolas-Lewis Now Stateless
1, MISS UNIVERSE 2013: MAGWAWAY KAMAY ANG TOTOONG MISS PHILIPPINES?
0, Uniform W. Visayas pay rate eye
1," Duterte to Filipinos: 'Huwag kayo mag alala, we will never compromise our dignity as Filipino'"
0, Nagbabala ang FDA sa publiko sa Best Life Herbal Syrup
0, Nangako ang mga bansa ng $1.1-B para maiwasan ang taggutom sa Yemen
1," Gayunpaman, edukasyon."
0, Pinapataas ng Tesda ang suporta sa pagsasanay para sa infra program
1, Sino Ang Inilibing Ng Pamilya Marcos Sa Libingan Ng Mga Bayani?
1,Makapanindig Balahibong Privilege Speech Ni Sen Gordon Kanina Kaugnay Sa DDS!
0," Red Cross, nilagdaan ng DoH ang Dengvaxia pact"
1, NAGPROTESTA ANG US MISS WORLD RESULTS
0," Itataas sana ni Santiago ang antas ng diskurso, sabi ni Marcos"
0," 'Sige, demonstrasyon laban kay Marcos burial sa Libingan'"
0, Ibinasura ng korte ang plea ng ABS-CBN sa GMA 7 libel raps
0, Sinabi ni Binay na maduming pulitika sa likod ng mga raps
1, Si Bongbong Marcos ay sumikat dahil si Noynoy Aquino!
1, ANG SECESSIONIST MOVEMENT SA US MAINLAND
0, Ang opisyal ng Antipoverty ay naghahangad ng pagsusuri sa 4Ps
0, Kasuklam-suklam ang panukalang 'no-el' na nagbabantay sa halalan
0," PNP: Isa lang ang kaso ng EJK; teka, wala"
1, Ang Kalihim ng Social Welfare ng Pilipinas ay Desperado na Panatilihin ang Kanyang Trabaho Lampas sa 2016
0," Palawigin ang pag-angkat ng bigas, hinimok ng NFA"
0," Batangas HS principal binaril, malubhang nasugatan"
1," Move Over, Hot Cop Of Castro: Here Comes Carrot Man Of The Philippines"
1," MAYWEATHER TRAINING VIDEO, NAGLEAKS, ISTRATEHIYA LABAN KAY PACQUIAO, Ibinunyag"
1,"VP Leni Robredo: Na-hire Sa Cell Phone Call, Sinibak Sa Text Message"
1, BBM vs Leni: Bakit kailangang patayin ng LP si Duterte sa lalong madaling panahon
0, Binay ang panawagan ng mabilis na imbestigasyon sa pambobomba sa mosque
1," Mahal ng mga Pilipino ang Kanilang Beauty Queen, Pero Ito?"
1, Clickbait: Duterte Admin...isang magandang panahon para pumatay
1, Nabigo ang environmental #activism: Ang pagkukunwari ng mga anti-SM advocates ng #Baguio!
0, Russia ang mata bilang bagong destinasyon NG OFWS
0, Tuloy ang tulong ng US para sa PH sa war on terror
0, Ang pagbubukas ng 'Kalayaan Routes' ay nakitang nagpapaluwag sa trapiko sa Imus
1," Kaya Ano ang Mali sa Kaunting ""Batas Militar""?"
1, Ang #PNoy Resign option ay lalong nagiging mas kaakit-akit
1," Duterte: Kung ako ay mapatay o mapatalsik, ito ay aking kapalaran"
0, #InquirerSeven Most Vital Signs of Stronger Prospects of 2014
1," Bato hits Drilon for calling him 'kanto boy': Hindi porket kanto boy masama na at hindi lahat ng mayayaman, edukado ay mabubuting tao."
0, Kung saan dating tinatapakan ng mga bayani at kamag-anak
1,Pinalitan ni Donald Trump ang Pangalan ng Araw ng mga Pangulo sa Araw ng mga Dating Pangulo
1," PUTI NA BABAE NA NAGPAPAKA-POSING BILANG BLACK, BAHAGI DIN SIYA NG NATIBONG AMERIKANO AT BAHAGI HAWAIIAN."
0," Gov't, Reds OK ang paglagda ng indefinite ceasefire"
0, Ipinagpaliban muli ng korte ang paglilitis kay De Lima
0, Ang Blogger na si Drew Olivar ay nahaharap sa mga bomb raps
0, Nag-hi-tech ang produksyon ng rosas sa Cavite farm
0, Itinanggi ng DOJ ang 'pamumulitika' sa mga rap ni De Lima
0, Ang mga napalayang MNLF ay nananatiling binabantayan kumpara sa paglalagay ng mga kampo
1, Ang showbiz break ni Kim Domingo
0," End of the road para sa mayor sa drug list, 9 na iba pa"
1, LOOK: President Rody sa isang carenderia sa gilid ng kalsada
0," Palasyo, pinarangalan ng UP ang 'ama ng modernong PH sculpture'"
0, Paglabas ng 105 container sa itaas-board – operator ng port
0," Pagtibayin ang desisyon ng SET kay Poe, tanong ng mga abogado sa mataas na hukuman"
0," Ang petisyon ay naglalayong ihinto ang dyip, pagtaas ng pamasahe sa bus"
0," Driver ng sasakyan ng KMU, binanggit sa traffic violation, hindi para sa protesta — Tagum"
0, Si Duterte ay malamang na hindi dumalo sa Edsa commemoration rites
0,Sinabi ng mangangalakal na umamin sa kanya si Deguito
0, Tagabantay ng siga ng Edsa
0, 8 patay sa 'Double Barrel' crackdown
1, Inihayag ni Lacson ang nakakagulat na dahilan kung bakit niya tinanggihan ang kumpirmasyon ni Gina Lopez bilang kalihim ng DENR: Na-rehab siya dati
0, Nagbabala ang DoH laban sa mga sakit na 'WILD'
0," Baon sa utang, ibinenta ng gunman ng Resorts World ang mga ari-arian"
0, Ube' sa glass jar na ipinagbabawal sa mga eroplano
1," AQUINO, NAGSIMULA NG BAGONG PILIPINO PRESIDENTIAL EASTER TRADISYON: BALUT HUNT"
0, Umaasa ang pagtaas ng suweldo ng pangunahing grupo ng manggagawa sa P80
0, Nag-host si Aquino ng make-or-break dinner meeting
0, Sa makalawa
1, WATCH: 'Duterte' nag-entertain ng mga pasahero sa loob ng taxi?
0," Puno na natumba ng 'habagat', 1 patay, 1 nasaktan sa Bataan"
1, Gaano katagal kailangan nating yakapin at protektahan si Napoles?
0, DOTr: Gov't i-reconstruct ang railway to Bicol with P150-B fund
1, Panatilihin ang mga Bagay sa Perspektibo: Political Corruption at ang mga Presidentiables
1, HINIHINTAY ANG 'DIVINE SIGNAL' NA TATAKBO SA PRESIDENTE NG PILIPINAS
0,Ang mga pinatalsik na kamag-anak ng INC Manalo ay nananawagan para sa people power
0, Nararamdaman ng Abu Sayyaf ang init ng mga opensiba ng militar
1, Si Cocoy Dayao ay kumikita mula sa kanyang mga diumano'y anti-Duterte websites – pro Duterte blogger
0, Pinuri ni Pimentel ang BSP check clearing system
0, Araw ng Pagpapalaya ng Vietnam
0, Sinusuportahan ng mga senador ang appointment ni Lopez sa DENR
1, Miss Universe PH 2017 Rachel Peters: “We should stand behind President Duterte!”
0, Santiago: Libo-libo sa Zamboanga City tent mula noong 2013
1, WATCH: Harry Roque lectures Pia Ranada for 'tsismis' based questions
1, Si Donald Trump ay Nakatanggap ng Dalawang Pangunahing Pag-endorso sa Media
1, Si Kim Domingo ay gumagawa ng Trumpets Challenge
0, Ang mga proyekto ng DSWD ay nakikinabang sa nayon
0, Binalaan ni Piñol ang mga coastal mayor: Itigil ang ilegal na pangingisda o kung hindi...
0, IN THE KNOW: Malakas na bagyo sa PH
1," Ang sabi ng doktor, ang Dengvaxia scandal ay isang patunay na si dating Pres. Aquino at dating Sec. Hindi inuna ni Garin ang kapakanang Pilipino"
1," Trump Tungkol kay Sarah Palin: ""Ang Dugo ay Lumalabas sa Kanyang mga Mata At Saanman"""
0,Ang rehabilitasyon sa Boracay ay 'magandang simula'
1," Ang mga Hollywood Celeb ay Nagpunta sa Social Media Para Markahan ang Sarili nila na ""Alive"""
1," LOOK: Walang kadilimang bumabalot sa PH, 'political guts' lang: analyst"
0, Ang bolang kristal ni Joma: Ang pagsalungat na mag-pull upset sa midterm polls
0, Arestado ang 6 na bandido ng BIFF
1, MCDONALD'S MERGES SA JOLLIBEE
0," Ang mga koponan ng UN upang tasahin ang migranteng paggamot sa Austria, Italy"
1,"BREAKING: Nagbibigay ang Pulse Asia ng 86% trust, approval ratings para kay Duterte"
0, DOJ-Katawan ng Kongreso upang imbestigahan ang gulo sa bilangguan
1, AT ANG IYONG BAGONG MISS UNIVERSE AY…
0, Pinutol ni Poe ang pangunguna ni Binay
0, Masaya si Faeldon na nasa masikip na kulungan
1, Pinangalanan ni Trillanes ang mga 'Troll' na Gusto Niyang Maimbestigahan Sa ilalim ng Kanyang Senate Bill
1, Ang kabiguan ng administrasyong Ateneo at La Salle na iprotesta ang mga paglabag sa karapatang pantao
1, Isa pang Laviña at isa pang Kidapawan Massacre kung nanatili si Usec Valdez?
0, Abogado ng Torre de Manila: Trick shots na binabaluktot ang katotohanan
0, Shoot order ay natakot sa alkalde ng Leyte
0," Ang mahalay na palabas ay nagdudulot ng problema para kay Roxas, sabi ng dating mambabatas"
0," Roxas: Hindi tayo papatalo sa mga abusado, manloloko at magnanakaw"
0,Ang P3.5-B dengue vaccine na kabiguan ay nahaharap sa mga pagsisiyasat
1, #BangkoSerye: 5 Sitwasyon sa BPI Julia Vargas Meet sa Lunes (Part 2 of 2)
1," Inutusan ng Court Of Appeals ang Rappler na I-shut Down, err... Shut Up"
1, THROWBACK: 'Playgirls' performance sa pagtitipon ng Liberal Party
1, GUSTO NG MGA REPUBLIKA NA IMPEACHE SI OBAMA DAHIL SA PAGSUOT NG TAN-COLORED SUIT
1, Ang iligal na accounting at pagkakaroon ng utang ay bumubuo sa kakulangan ng pagpaplano sa pananalapi sa #Pilipinas!
0, PNP nilinaw si Revilla: 'Aksidente' nakilala niya si Enrile
0, Bumalik ang House sa planong alisin si Robredo mula sa linya ng paghalili
1, AQUINO ADMINISTRATION NAGBUBUKAS NG 5-POINT PLAN UPANG SOLUSYON ANG TRAPIKO AT TRANSPORTASYON NG METRO MANILA
0, 'Hindi namin sinisisi si Aquino sa masaker'
0, Palasyo hindi napigilan ng 'bad publicity' ng BBL
0, Interpol para tumulong sa paghahanap ng 2 Binay aides
0, 8 babaeng kadete sa top 10 graduates ng PMA
0," TPLEX extended to Pozorrubio, Pangasinan"
0," COA: P7B tree-planting project ng DENR, bigo"
0,Detalye ng US rescuer ang high-risk na Thai cave mission
1, ANG AVERAGE NA PAG-ASA NG BUHAY SA US AY NASA 112 NA!
1, Nag-courtesy call si Senador Manny Pacquiao kay PNP Chief Ronald Bato Dela Rosa
0," Fiscal incentives bill, itinulak"
1, Duterte sa Maranaos: 'Tanggihan ang terorismo'
0," Si Menorca ngayon ay takas sa hustisya, sabi ni Iglesia"
0, Inihayag ng Thai PM ang bagong gabinete pagkatapos ng ika-4 na reshuffle mula noong kudeta
1, Bakit nangingibabaw pa rin ang idiotic na slogan na “Laban” sa Philippine Opposition retorika
0, Pinatay ng mga tropa si Abu na pugutan ng ulo ng mga dayuhan
1, WORLD BANK INIWITHDRAW ANG PAGTATAYA SA PAGLAGO NG EKONOMIYA NG PILIPINAS
0, Binubuksan ng OsMak ang mga serbisyo ng mammography at X-ray
1, Pangarap ni Pangulong Aquino: EU Membership For The Philippines
0, Maaaring mamana ng mga magulang ang Facebook account ng namatay na anak na babae: German court
1," Sabay-sabay na Inilunsad ng Tsina, Pilipinas ang Kanilang Mga Sasakyang Panghimpapawid na Gawa sa Bahay"
1, Ang Hukbo ng Chechnya ay Sinaktan Ng Mga Bakla
1, Agot Isidro: Nakuha Ito ng PR Firm Sa Ikatlong Pagsubok
1,Pangatlo ang Pilipinas sa Pinakamagandang Bansa Kung Saan Magsisimula ng Negosyo
0, Inihalintulad ni Duterte ang mga rebeldeng komunista sa biblical serpent
0," Ang UK ay nagbabago ng kurso, pinapayagan ang epileptic boy na gumamit ng langis ng cannabis"
1, REBULTO NG MAHINANG BUKOD NI DAVID: MILYON SA BUONG MUNDO ANG LUMAGOT
1, Nangunguna ang 'Killing Me Softly' Latest Karaoke Charts Sa Pilipinas
1," Pilipinas: Patay na ang Demokrasya, Zombies Rally"
1, IBANG GUINNES WORLD RECORD PARA SA PILIPINAS
0, Bahagi ng P75-B coco levy fund para mapunta sa R&D
0, Magkakaroon ng 105M Pinoy sa pagtatapos ng taon
0, Karamihan sa mga Pinoy ay nagsasabing mahirap sila
1," Duterte is a good President says Businessmen 'He is humble, he is very honest, traits that's very important!'"
0, Iniiwasan ng mga nagpoprotesta ang pakikipagpulong kay Duterte
0," Si Cimatu bilang punong DENR na nagbabalanse sa kapaligiran, nakita ang mga alalahanin sa pagmimina"
0," Muling itinalaga ni Duterte ang fraternity brod, this time sa Comelec"
0, Sumama si Mr. Bean kay Mr. Bean-nay
0," Tumigil sa paninigarilyo? Tumawag sa mga libreng hotline ng DOH, sabi ng advocate"
1,"Ano ang gagawin mo sa Agosto 26 ""Araw ng Pagpepenitensiya"""
1, Itinulak sa Senado ang petisyon para ibalik ang pangalan ng NAIA sa MIA
0, Pagtatayo ng tahanan para sa 'Bu'lul'
0, Binatikos ni Leni ang lumalagong kultura ng vigilantismo
0," Barangay chairman, patay sa pamamaril"
0," Pari sa Marawi ordeal: Isang pagsubok sa pananampalataya, isang pribilehiyo"
0, Nagbabala ang mga OFW laban sa paggamit ng mga pekeng dokumento
0, 'Nirerespeto' ng Malacañang ang pagpapatalsik sa opisyal ng CHED
0, Gen. Año magretiro ng 5 mos. nauuna upang kunin ang DILG
1, Magiging masamang presidente si Leni
1," Congressman Fariñas Nais I-abolish, Palitan ang LP"
0, Ako ang may hawak ng PNP – Bato
0, Nakataas ang Signal No. 1 sa Metro Manila habang papalapit si Lando sa Luzon
0, Another Duterte pick: Alfonso Cusi to energy
